id_venta;id_cliente;codigo_producto;producto;vendedor;fecha;cantidad; precio_venta_unitario ;descuento; total_neto ; utilidad ;forma_pago
VEN00873;CLI045;10042;ALAMBRE CENTELSA N 10 AZUL;Carlos Mario Hoyos;25/05/2025;1;2000;100;1900;700;Transferencia
VEN00874;CLI137;10055;ALAMBRE CENTELSA N 14 BLANCO;Milena Restrepo;18/03/2025;5;2000;0;10000;4000;Efectivo
VEN00875;CLI159;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Carlos Mario Hoyos;19/02/2025;5;2000;0;10000;4000;Efectivo
VEN00876;CLI240;11943;AGUA STOP PLASTGRIFOS;Andrés Cardona;19/05/2025;10;2000;0;20000;8000;Tarjeta
VEN00877;CLI061;10055;ALAMBRE CENTELSA N 14 BLANCO;Carlos Mario Hoyos;14/02/2025;5;2000;0;10000;4000;Transferencia
VEN00878;CLI009;10051;ALAMBRE CENTELSA N 12 ROJO;Diana Tobón;4/05/2025;3;2000;300;5700;2100;Tarjeta
VEN00879;CLI299;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;Andrés Cardona;23/04/2025;1;2000;0;2000;800;Transferencia
VEN00880;CLI224;12240;ACOPLE PASTA SAMURAY ECONOMICO;Andrés Cardona;18/07/2025;5;2000;0;10000;4000;Transferencia
VEN00881;CLI181;10021;ACOPLE LAVAMANOS GRIPLAS;Diana Tobón;2/08/2025;1;2000;0;2000;800;Tarjeta
VEN00882;CLI148;10045;ALAMBRE CENTELSA N 10 ROJO;Milena Restrepo;31/05/2025;10;2000;0;20000;8000;Transferencia
VEN00883;CLI055;10035;ALAMBRE CENTELSA N  8 AMARILLO;Diana Tobón;22/01/2026;1;2000;0;2000;800;Transferencia
VEN00884;CLI279;10058;ALAMBRE CENTELSA N 14 VERDE;Andrés Cardona;2/11/2025;2;2000;200;3800;1400;Efectivo
VEN00885;CLI094;10050;ALAMBRE CENTELSA N 12 NEGRO;Diana Tobón;24/09/2025;1;2000;0;2000;800;Efectivo
VEN00886;CLI101;11941;AGUA STOP AHORRADOR PLASTIG;Carlos Mario Hoyos;4/06/2025;5;2000;0;10000;4000;Tarjeta
VEN00887;CLI206;12178;ACOPLE RAPIDO PISTOLA PINTAR JUEGO X 5;Milena Restrepo;29/06/2025;3;2000;0;6000;2400;Tarjeta
VEN00888;CLI246;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Milena Restrepo;27/04/2026;10;2000;0;20000;8000;Efectivo
VEN00889;CLI275;11702;"ADAPTADOR MACHO DE 1"" LEO";Andrés Cardona;27/03/2025;1;2000;0;2000;800;Efectivo
VEN00890;CLI229;10025;ACRONAL  DE 1/4;Andrés Cardona;12/01/2025;5;2000;0;10000;4000;Efectivo
VEN00891;CLI017;10055;ALAMBRE CENTELSA N 14 BLANCO;Andrés Cardona;24/06/2025;2;2000;0;4000;1600;Tarjeta
VEN00892;CLI263;11696;ADAPTADOR PVC ALARGE 1/2 X 3/8;Andrés Cardona;3/02/2026;1;2000;0;2000;800;Transferencia
VEN00893;CLI062;10052;ALAMBRE CENTELSA N 12 VERDE;Carlos Mario Hoyos;25/12/2025;1;2000;0;2000;800;Tarjeta
VEN00894;CLI062;10013;ABRAZADERA TITAN 23/8A31/8  40-40;Andrés Cardona;29/10/2025;1;2000;0;2000;800;Efectivo
VEN00895;CLI050;11059;AGUA STOP CAUCHO GRIVAL;Carlos Mario Hoyos;11/02/2025;1;2000;0;2000;800;Efectivo
VEN00896;CLI143;10011;ABRAZADERA TITAN 13/4A21/2  40-32;Carlos Mario Hoyos;15/08/2025;5;2000;0;10000;4000;Transferencia
VEN00897;CLI060;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Andrés Cardona;19/10/2025;1;2000;0;2000;800;Tarjeta
VEN00898;CLI174;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Diana Tobón;31/07/2025;1;2000;0;2000;800;Tarjeta
VEN00899;CLI163;10015;ABRAZADERA TITAN 31/2A45/16 40-56;Andrés Cardona;18/03/2025;10;2000;1000;19000;7000;Transferencia
VEN00900;CLI242;11059;AGUA STOP CAUCHO GRIVAL;Andrés Cardona;9/08/2025;1;2000;0;2000;800;Transferencia
VEN00901;CLI141;11941;AGUA STOP AHORRADOR PLASTIG;Andrés Cardona;16/10/2025;5;2000;0;10000;4000;Efectivo
VEN00902;CLI113;10035;ALAMBRE CENTELSA N  8 AMARILLO;Diana Tobón;4/02/2026;3;2000;600;5400;1800;Tarjeta
VEN00903;CLI176;10010;ABRAZADERA TITAN 11/4A2 40-28;Carlos Mario Hoyos;31/01/2025;3;2000;0;6000;2400;Tarjeta
VEN00904;CLI103;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";Diana Tobón;12/03/2025;1;2000;0;2000;800;Transferencia
VEN00905;CLI097;12177;AGUJAS PISTOLA PINTAR;Milena Restrepo;8/03/2026;2;2000;0;4000;1600;Transferencia
VEN00906;CLI262;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;Diana Tobón;20/09/2025;2;2000;0;4000;1600;Transferencia
VEN00907;CLI102;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;Andrés Cardona;14/04/2025;1;2000;0;2000;800;Transferencia
VEN00908;CLI024;10017;ACEITE USA1 X 70 CC;Carlos Mario Hoyos;17/07/2025;5;2000;500;9500;3500;Efectivo
VEN00909;CLI281;12242;ACOPLE SAMURAY PREMIER AMARILLO;Diana Tobón;2/02/2025;1;2000;100;1900;700;Transferencia
VEN00910;CLI022;10015;ABRAZADERA TITAN 31/2A45/16 40-56;Andrés Cardona;10/04/2025;10;2000;1000;19000;7000;Tarjeta
VEN00911;CLI300;10039;ALAMBRE CENTELSA N  8 ROJO;Carlos Mario Hoyos;22/08/2025;10;2000;0;20000;8000;Tarjeta
VEN00912;CLI261;11698;"ADAPTADOR HEMBRA  1/2"" LEO PRECION";Milena Restrepo;17/04/2025;3;2000;0;6000;2400;Transferencia
VEN00913;CLI150;12595;ADAPTADOR DE 1 EMT;Milena Restrepo;30/11/2025;2;2000;0;4000;1600;Tarjeta
VEN00914;CLI297;10043;ALAMBRE CENTELSA N 10 BLANCO;Carlos Mario Hoyos;19/05/2025;3;2000;0;6000;2400;Efectivo
VEN00915;CLI207;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Andrés Cardona;15/08/2025;1;2000;0;2000;800;Transferencia
VEN00916;CLI285;12177;AGUJAS PISTOLA PINTAR;Diana Tobón;27/01/2026;5;2000;0;10000;4000;Efectivo
VEN00917;CLI047;10006;ABRAZADERA TITAN 3/4A1 40-12;Carlos Mario Hoyos;26/01/2026;2;2000;0;4000;1600;Transferencia
VEN00918;CLI042;10050;ALAMBRE CENTELSA N 12 NEGRO;Diana Tobón;22/01/2025;2;2000;0;4000;1600;Efectivo
VEN00919;CLI130;12177;AGUJAS PISTOLA PINTAR;Andrés Cardona;31/10/2025;2;2000;200;3800;1400;Transferencia
VEN00920;CLI217;11059;AGUA STOP CAUCHO GRIVAL;Andrés Cardona;28/08/2025;5;2000;500;9500;3500;Efectivo
VEN00921;CLI237;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;Diana Tobón;12/04/2026;10;2000;0;20000;8000;Transferencia
VEN00922;CLI134;11060;AGUA STOP PASTA GRIVAL;Milena Restrepo;10/04/2025;1;2000;100;1900;700;Efectivo
VEN00923;CLI292;10062;ALICATE 8 NARANJA DSF-6050;Diana Tobón;15/02/2026;5;2000;0;10000;4000;Efectivo
VEN00924;CLI027;10017;ACEITE USA1 X 70 CC;Milena Restrepo;14/02/2025;1;2000;0;2000;800;Efectivo
VEN00925;CLI186;12240;ACOPLE PASTA SAMURAY ECONOMICO;Carlos Mario Hoyos;6/05/2026;5;2000;500;9500;3500;Tarjeta
VEN00926;CLI201;10046;ALAMBRE CENTELSA N 10 VERDE;Carlos Mario Hoyos;15/03/2025;1;2000;0;2000;800;Efectivo
VEN00927;CLI187;10084;AGUAMONIACO  FRASCO X 480;Milena Restrepo;4/02/2025;10;3800;0;38000;26000;Tarjeta
VEN00928;CLI241;10063;ALICATE FOCCI 8,5 DSF-1684;Carlos Mario Hoyos;22/09/2025;10;2000;0;20000;8000;Efectivo
VEN00929;CLI203;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;Carlos Mario Hoyos;27/04/2026;1;2000;0;2000;800;Transferencia
VEN00930;CLI181;11059;AGUA STOP CAUCHO GRIVAL;Andrés Cardona;31/07/2025;3;2000;0;6000;2400;Transferencia
VEN00931;CLI033;10001;ABRAZADERA 1/2 ECONOMICA;Diana Tobón;2/05/2025;10;2000;0;20000;8000;Efectivo
VEN00932;CLI166;12597;ADAPTADOR DE 3/4 EMT;Milena Restrepo;31/07/2025;10;2000;0;20000;8000;Tarjeta
VEN00933;CLI256;10986;AGUA STOP ARGOLLA GERFOR 581140;Carlos Mario Hoyos;24/08/2025;10;2000;0;20000;8000;Transferencia
VEN00934;CLI058;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Milena Restrepo;17/07/2025;5;2000;0;10000;4000;Tarjeta
VEN00935;CLI266;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Carlos Mario Hoyos;25/10/2025;5;2000;500;9500;3500;Efectivo
VEN00936;CLI059;10019;ACOPLE LAVAMANO CORTO  CARDENAS;Milena Restrepo;15/07/2025;5;2000;0;10000;4000;Efectivo
VEN00937;CLI206;10057;ALAMBRE CENTELSA N 14 ROJO;Milena Restrepo;8/10/2025;2;2000;0;4000;1600;Efectivo
VEN00938;CLI146;10023;ACOPLE SANITARIO CORTO CARDENAS;Carlos Mario Hoyos;30/03/2025;1;2000;100;1900;700;Transferencia
VEN00939;CLI276;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Diana Tobón;21/08/2025;3;2000;0;6000;2400;Tarjeta
VEN00940;CLI154;10013;ABRAZADERA TITAN 23/8A31/8  40-40;Carlos Mario Hoyos;1/06/2025;1;2000;0;2000;800;Tarjeta
VEN00941;CLI110;10041;ALAMBRE CENTELSA N 10 AMARILLO;Diana Tobón;26/03/2025;2;2000;200;3800;1400;Efectivo
VEN00942;CLI014;10042;ALAMBRE CENTELSA N 10 AZUL;Andrés Cardona;8/01/2026;10;2000;0;20000;8000;Tarjeta
VEN00943;CLI014;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Milena Restrepo;2/04/2025;5;2000;0;10000;4000;Transferencia
VEN00944;CLI016;11060;AGUA STOP PASTA GRIVAL;Andrés Cardona;8/05/2026;3;2000;0;6000;2400;Transferencia
VEN00945;CLI236;10059;ALCOHOL INDUSTRIAL X 500;Carlos Mario Hoyos;16/03/2025;1;2000;0;2000;800;Efectivo
VEN00946;CLI128;10002;ABRAZADERA TITAN 5/16-15/32 10-00;Diana Tobón;22/05/2025;2;2000;0;4000;1600;Transferencia
VEN00947;CLI110;10017;ACEITE USA1 X 70 CC;Andrés Cardona;13/05/2026;10;2000;0;20000;8000;Tarjeta
VEN00948;CLI108;11830;ALQUITRAN POR KILO;Carlos Mario Hoyos;10/04/2025;1;2000;0;2000;800;Transferencia
VEN00949;CLI233;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Andrés Cardona;20/08/2025;3;2000;0;6000;2400;Transferencia
VEN00950;CLI238;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Diana Tobón;20/08/2025;3;2000;0;6000;2400;Transferencia
VEN00951;CLI197;10005;ABRAZADERA TITAN 1/2A3/4  40-06;Carlos Mario Hoyos;8/04/2025;2;2000;0;4000;1600;Efectivo
VEN00952;CLI199;10030;AEROGRAFO X 150 ML ABANICO HOPEX F2;Carlos Mario Hoyos;15/05/2026;5;2000;500;9500;3500;Tarjeta
VEN00953;CLI275;11942;AGUA STOP CAUCHO GRIPLAS;Carlos Mario Hoyos;4/07/2025;1;2000;100;1900;700;Transferencia
VEN00954;CLI083;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;Andrés Cardona;29/05/2025;5;2000;0;10000;4000;Tarjeta
VEN00955;CLI165;10013;ABRAZADERA TITAN 23/8A31/8  40-40;Diana Tobón;4/04/2025;1;2000;0;2000;800;Tarjeta
VEN00956;CLI104;10011;ABRAZADERA TITAN 13/4A21/2  40-32;Milena Restrepo;15/03/2026;5;2000;0;10000;4000;Transferencia
VEN00957;CLI243;10049;ALAMBRE CENTELSA N 12 BLANCO;Carlos Mario Hoyos;26/07/2025;1;2000;0;2000;800;Efectivo
VEN00958;CLI056;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Milena Restrepo;23/04/2025;2;2000;0;4000;1600;Transferencia
VEN00959;CLI069;10052;ALAMBRE CENTELSA N 12 VERDE;Carlos Mario Hoyos;2/03/2026;2;2000;0;4000;1600;Tarjeta
VEN00960;CLI212;11942;AGUA STOP CAUCHO GRIPLAS;Milena Restrepo;21/12/2025;5;2000;1000;9000;3000;Transferencia
VEN00961;CLI134;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Milena Restrepo;26/02/2025;3;2000;300;5700;2100;Transferencia
VEN00962;CLI025;10019;ACOPLE LAVAMANO CORTO  CARDENAS;Milena Restrepo;24/03/2025;10;2000;0;20000;8000;Transferencia
VEN00963;CLI039;10021;ACOPLE LAVAMANOS GRIPLAS;Carlos Mario Hoyos;21/03/2025;2;2000;0;4000;1600;Efectivo
VEN00964;CLI194;11941;AGUA STOP AHORRADOR PLASTIG;Diana Tobón;25/04/2026;1;2000;0;2000;800;Transferencia
VEN00965;CLI096;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Milena Restrepo;23/09/2025;2;2000;0;4000;1600;Efectivo
VEN00966;CLI127;10084;AGUAMONIACO  FRASCO X 480;Carlos Mario Hoyos;24/06/2025;10;3800;0;38000;26000;Transferencia
VEN00967;CLI071;10006;ABRAZADERA TITAN 3/4A1 40-12;Milena Restrepo;22/03/2025;10;2000;0;20000;8000;Efectivo
VEN00968;CLI235;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Carlos Mario Hoyos;6/01/2025;3;2000;600;5400;1800;Transferencia
VEN00969;CLI210;11943;AGUA STOP PLASTGRIFOS;Andrés Cardona;8/05/2026;3;2000;0;6000;2400;Transferencia
VEN00970;CLI110;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Milena Restrepo;24/09/2025;3;2000;0;6000;2400;Tarjeta
VEN00971;CLI010;10064;ALICATE STANLEY N 8 84-023;Diana Tobón;4/03/2025;2;2000;0;4000;1600;Transferencia
VEN00972;CLI073;10019;ACOPLE LAVAMANO CORTO  CARDENAS;Milena Restrepo;28/04/2025;2;2000;0;4000;1600;Transferencia
VEN00973;CLI117;10037;ALAMBRE CENTELSA N  8 BLANCO;Andrés Cardona;20/04/2025;3;2000;0;6000;2400;Transferencia
VEN00974;CLI266;12596;ADAPTADOR DE 1/2 EMT;Andrés Cardona;12/03/2025;10;2000;0;20000;8000;Transferencia
VEN00975;CLI070;10057;ALAMBRE CENTELSA N 14 ROJO;Andrés Cardona;17/07/2025;5;2000;0;10000;4000;Transferencia
VEN00976;CLI029;10027;AEROGRAFO F75 400 ML DSF-1499;Carlos Mario Hoyos;6/03/2026;3;2000;0;6000;2400;Transferencia
VEN00977;CLI167;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Carlos Mario Hoyos;29/08/2025;2;2000;0;4000;1600;Transferencia
VEN00978;CLI277;11060;AGUA STOP PASTA GRIVAL;Milena Restrepo;8/12/2025;10;2000;0;20000;8000;Efectivo
VEN00979;CLI113;10060;ALICATE  BICOLOR N 8;Andrés Cardona;27/05/2025;1;2000;0;2000;800;Efectivo
VEN00980;CLI256;12596;ADAPTADOR DE 1/2 EMT;Diana Tobón;6/02/2026;5;2000;0;10000;4000;Transferencia
VEN00981;CLI134;10027;AEROGRAFO F75 400 ML DSF-1499;Milena Restrepo;20/03/2025;5;2000;0;10000;4000;Tarjeta
VEN00982;CLI098;12242;ACOPLE SAMURAY PREMIER AMARILLO;Milena Restrepo;19/10/2025;5;2000;0;10000;4000;Transferencia
VEN00983;CLI257;10060;ALICATE  BICOLOR N 8;Diana Tobón;29/08/2025;10;2000;0;20000;8000;Tarjeta
VEN00984;CLI229;10062;ALICATE 8 NARANJA DSF-6050;Andrés Cardona;9/08/2025;2;2000;200;3800;1400;Transferencia
VEN00985;CLI224;10018;ACIDO CORRIENTE X 480;Andrés Cardona;5/04/2026;2;2000;0;4000;1600;Transferencia
VEN00986;CLI126;10055;ALAMBRE CENTELSA N 14 BLANCO;Diana Tobón;10/10/2025;10;2000;1000;19000;7000;Efectivo
VEN00987;CLI039;12240;ACOPLE PASTA SAMURAY ECONOMICO;Andrés Cardona;7/01/2025;10;2000;0;20000;8000;Tarjeta
VEN00988;CLI224;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;Carlos Mario Hoyos;12/03/2026;1;2000;0;2000;800;Transferencia
VEN00989;CLI022;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Andrés Cardona;2/01/2025;2;2000;0;4000;1600;Transferencia
VEN00990;CLI287;10033;ALAMBRE PUA C16 X 200MT CORSAN;Milena Restrepo;27/12/2025;1;2000;100;1900;700;Transferencia
VEN00991;CLI270;10016;ACEITE USA1 X 30 CC;Carlos Mario Hoyos;15/01/2025;10;2000;0;20000;8000;Transferencia
VEN00992;CLI058;10016;ACEITE USA1 X 30 CC;Andrés Cardona;29/03/2025;3;2000;0;6000;2400;Tarjeta
VEN00993;CLI276;10001;ABRAZADERA 1/2 ECONOMICA;Milena Restrepo;25/07/2025;2;2000;0;4000;1600;Efectivo
VEN00994;CLI246;10009;ABRAZADERA TITAN 11/8A17/8  40-24;Carlos Mario Hoyos;26/06/2025;2;2000;0;4000;1600;Tarjeta
VEN00995;CLI175;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Milena Restrepo;1/06/2025;3;2000;0;6000;2400;Efectivo
VEN00996;CLI133;10048;ALAMBRE CENTELSA N 12 AZUL;Andrés Cardona;17/07/2025;3;2000;0;6000;2400;Tarjeta
VEN00997;CLI223;10008;ABRAZADERA TITAN 1A19/16 40-20;Carlos Mario Hoyos;12/02/2026;1;2000;100;1900;700;Efectivo
VEN00998;CLI049;10035;ALAMBRE CENTELSA N  8 AMARILLO;Carlos Mario Hoyos;13/05/2026;5;2000;0;10000;4000;Efectivo
VEN00999;CLI270;10048;ALAMBRE CENTELSA N 12 AZUL;Milena Restrepo;2/03/2025;1;2000;0;2000;800;Transferencia
VEN01000;CLI044;11697;"ADAPTADOR HEMBRA DE 1"" PVC LEO";Diana Tobón;20/01/2025;5;2000;0;10000;4000;Transferencia
VEN01001;CLI218;10062;ALICATE 8 NARANJA DSF-6050;Carlos Mario Hoyos;29/03/2026;3;2000;0;6000;2400;Tarjeta
VEN01002;CLI044;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;Carlos Mario Hoyos;26/07/2025;5;2000;0;10000;4000;Efectivo
VEN01003;CLI180;10038;ALAMBRE CENTELSA N  8 NEGRO;Milena Restrepo;3/09/2025;5;2000;0;10000;4000;Tarjeta
VEN01004;CLI130;10001;ABRAZADERA 1/2 ECONOMICA;Milena Restrepo;20/03/2025;1;2000;200;1800;600;Transferencia
VEN01005;CLI206;10035;ALAMBRE CENTELSA N  8 AMARILLO;Milena Restrepo;9/03/2025;1;2000;0;2000;800;Transferencia
VEN01006;CLI113;10056;ALAMBRE CENTELSA N 14 NEGRO;Andrés Cardona;6/07/2025;1;2000;0;2000;800;Efectivo
VEN01007;CLI148;11697;"ADAPTADOR HEMBRA DE 1"" PVC LEO";Milena Restrepo;2/05/2026;5;2000;0;10000;4000;Transferencia
VEN01008;CLI148;10036;ALAMBRE CENTELSA N  8 AZUL;Andrés Cardona;29/10/2025;1;2000;0;2000;800;Tarjeta
VEN01009;CLI020;10026;ACRONAL  DE GALON;Milena Restrepo;9/01/2025;10;2000;0;20000;8000;Transferencia
VEN01010;CLI247;10010;ABRAZADERA TITAN 11/4A2 40-28;Carlos Mario Hoyos;20/04/2026;10;2000;0;20000;8000;Efectivo
VEN01011;CLI039;10016;ACEITE USA1 X 30 CC;Diana Tobón;28/03/2026;1;2000;0;2000;800;Transferencia
VEN01012;CLI108;10025;ACRONAL  DE 1/4;Milena Restrepo;23/02/2025;2;2000;0;4000;1600;Efectivo
VEN01013;CLI154;10006;ABRAZADERA TITAN 3/4A1 40-12;Milena Restrepo;7/07/2025;3;2000;0;6000;2400;Transferencia
VEN01014;CLI262;10048;ALAMBRE CENTELSA N 12 AZUL;Milena Restrepo;15/09/2025;1;2000;0;2000;800;Transferencia
VEN01015;CLI281;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;Andrés Cardona;21/06/2025;10;2000;0;20000;8000;Efectivo
VEN01016;CLI123;12595;ADAPTADOR DE 1 EMT;Diana Tobón;14/03/2025;5;2000;0;10000;4000;Efectivo
VEN01017;CLI101;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Andrés Cardona;23/10/2025;3;2000;0;6000;2400;Efectivo
VEN01018;CLI025;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Milena Restrepo;22/04/2025;10;2000;0;20000;8000;Transferencia
VEN01019;CLI014;12596;ADAPTADOR DE 1/2 EMT;Carlos Mario Hoyos;30/09/2025;5;2000;0;10000;4000;Tarjeta
VEN01020;CLI030;10031;ALAMBRE PUA C 14 X 500MT;Milena Restrepo;28/09/2025;3;2000;600;5400;1800;Transferencia
VEN01021;CLI048;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Andrés Cardona;16/10/2025;5;10800;0;54000;48000;Transferencia
VEN01022;CLI087;10049;ALAMBRE CENTELSA N 12 BLANCO;Andrés Cardona;13/05/2025;2;2000;0;4000;1600;Transferencia
VEN01023;CLI285;12597;ADAPTADOR DE 3/4 EMT;Andrés Cardona;6/01/2025;1;2000;100;1900;700;Transferencia
VEN01024;CLI063;10041;ALAMBRE CENTELSA N 10 AMARILLO;Milena Restrepo;2/05/2026;3;2000;0;6000;2400;Tarjeta
VEN01025;CLI240;10036;ALAMBRE CENTELSA N  8 AZUL;Milena Restrepo;22/03/2026;3;2000;0;6000;2400;Tarjeta
VEN01026;CLI201;10055;ALAMBRE CENTELSA N 14 BLANCO;Milena Restrepo;24/01/2025;2;2000;0;4000;1600;Tarjeta
VEN01027;CLI289;10057;ALAMBRE CENTELSA N 14 ROJO;Milena Restrepo;4/09/2025;5;2000;0;10000;4000;Tarjeta
VEN01028;CLI062;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Milena Restrepo;1/04/2026;5;2000;0;10000;4000;Efectivo
VEN01029;CLI010;11059;AGUA STOP CAUCHO GRIVAL;Milena Restrepo;14/07/2025;5;2000;0;10000;4000;Tarjeta
VEN01030;CLI162;12242;ACOPLE SAMURAY PREMIER AMARILLO;Andrés Cardona;7/01/2026;1;2000;0;2000;800;Tarjeta
VEN01031;CLI239;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";Milena Restrepo;17/01/2025;2;2000;400;3600;1200;Tarjeta
VEN01032;CLI190;12177;AGUJAS PISTOLA PINTAR;Milena Restrepo;15/02/2025;5;2000;0;10000;4000;Transferencia
VEN01033;CLI214;10064;ALICATE STANLEY N 8 84-023;Milena Restrepo;22/10/2025;3;2000;0;6000;2400;Efectivo
VEN01034;CLI163;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Milena Restrepo;1/02/2026;10;2000;0;20000;8000;Tarjeta
VEN01035;CLI158;10064;ALICATE STANLEY N 8 84-023;Milena Restrepo;24/02/2026;10;2000;1000;19000;7000;Efectivo
VEN01036;CLI107;10041;ALAMBRE CENTELSA N 10 AMARILLO;Carlos Mario Hoyos;8/03/2026;5;2000;0;10000;4000;Efectivo
VEN01037;CLI042;11059;AGUA STOP CAUCHO GRIVAL;Carlos Mario Hoyos;27/01/2025;3;2000;0;6000;2400;Efectivo
VEN01038;CLI138;10026;ACRONAL  DE GALON;Andrés Cardona;23/07/2025;1;2000;0;2000;800;Transferencia
VEN01039;CLI004;10059;ALCOHOL INDUSTRIAL X 500;Diana Tobón;26/12/2025;10;2000;1000;19000;7000;Transferencia
VEN01040;CLI246;10017;ACEITE USA1 X 70 CC;Milena Restrepo;31/08/2025;5;2000;0;10000;4000;Efectivo
VEN01041;CLI040;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;Andrés Cardona;6/01/2026;1;2000;0;2000;800;Tarjeta
VEN01042;CLI181;10036;ALAMBRE CENTELSA N  8 AZUL;Milena Restrepo;30/01/2025;5;2000;0;10000;4000;Tarjeta
VEN01043;CLI190;12240;ACOPLE PASTA SAMURAY ECONOMICO;Carlos Mario Hoyos;28/03/2025;10;2000;0;20000;8000;Tarjeta
VEN01044;CLI268;10016;ACEITE USA1 X 30 CC;Milena Restrepo;13/12/2025;3;2000;0;6000;2400;Transferencia
VEN01045;CLI207;10047;ALAMBRE CENTELSA N 12 AMARILLO;Carlos Mario Hoyos;11/03/2026;2;2000;400;3600;1200;Tarjeta
VEN01046;CLI276;10050;ALAMBRE CENTELSA N 12 NEGRO;Andrés Cardona;19/04/2025;2;2000;200;3800;1400;Transferencia
VEN01047;CLI195;10063;ALICATE FOCCI 8,5 DSF-1684;Diana Tobón;11/06/2025;2;2000;0;4000;1600;Tarjeta
VEN01048;CLI114;10053;ALAMBRE CENTELSA N 14 AMARILLO;Diana Tobón;1/07/2025;10;2000;0;20000;8000;Transferencia
VEN01049;CLI132;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;Diana Tobón;22/03/2025;10;2000;0;20000;8000;Tarjeta
VEN01050;CLI271;10057;ALAMBRE CENTELSA N 14 ROJO;Carlos Mario Hoyos;28/03/2026;2;2000;0;4000;1600;Transferencia
VEN01051;CLI087;10064;ALICATE STANLEY N 8 84-023;Milena Restrepo;26/01/2025;5;2000;0;10000;4000;Efectivo
VEN01052;CLI148;10031;ALAMBRE PUA C 14 X 500MT;Carlos Mario Hoyos;18/04/2025;5;2000;0;10000;4000;Transferencia
VEN01053;CLI042;10053;ALAMBRE CENTELSA N 14 AMARILLO;Diana Tobón;23/02/2026;1;2000;100;1900;700;Tarjeta
VEN01054;CLI210;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Andrés Cardona;29/01/2025;2;2000;0;4000;1600;Transferencia
VEN01055;CLI019;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;Diana Tobón;1/03/2025;5;2000;500;9500;3500;Tarjeta
VEN01056;CLI118;10049;ALAMBRE CENTELSA N 12 BLANCO;Andrés Cardona;29/07/2025;1;2000;200;1800;600;Efectivo
VEN01057;CLI210;11058;ACOPLE SANITARIO GRIVAL 40 CMS;Milena Restrepo;8/08/2025;1;2000;0;2000;800;Efectivo
VEN01058;CLI158;10021;ACOPLE LAVAMANOS GRIPLAS;Carlos Mario Hoyos;30/12/2025;1;2000;0;2000;800;Efectivo
VEN01059;CLI045;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;Carlos Mario Hoyos;25/08/2025;5;2000;0;10000;4000;Tarjeta
VEN01060;CLI274;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Carlos Mario Hoyos;23/02/2026;5;2000;0;10000;4000;Tarjeta
VEN01061;CLI216;10025;ACRONAL  DE 1/4;Diana Tobón;3/05/2026;5;2000;0;10000;4000;Tarjeta
VEN01062;CLI241;10038;ALAMBRE CENTELSA N  8 NEGRO;Milena Restrepo;14/04/2025;2;2000;0;4000;1600;Transferencia
VEN01063;CLI025;10027;AEROGRAFO F75 400 ML DSF-1499;Carlos Mario Hoyos;12/02/2025;10;2000;0;20000;8000;Tarjeta
